pid,_id,minorType_id,mappingScale_id,detail_id,is_implemented
3626,V1-E-1,V1-24,20000,minor_type_scaled_V1-C-6,2
3627,V1-E-1,V1-6,20000,minor_type_scaled_V1-C-1,2
3628,V1-E-1,V1-21,20000,minor_type_scaled_V1-C-2,2
3629,V1-E-1,V1-2,20000,,2
3630,V1-E-1,V1-23,20000,,2
3631,V1-E-1,V1-1,20000,,2
3632,V1-E-1,V1-22,20000,,2
3633,V1-E-1,V1-4,20000,,2
3634,V1-E-1,V1-5,20000,,2
3635,V1-E-1,V1-7,20000,,2
3636,V1-E-1,V1-3,20000,,2
3637,V1-E-1,V1-9,20000,,2
3638,L2-E-19,L2-19,20000,minor_type_L2-19,2
3639,T33-C-1,T33-1,5000,minor_type_scaled_T33-C-1,2
3640,T25-E-3,T25-4,20000,minor_type_scaled_T25-C-3,2
3641,T8-D-2,T8-5,10000,minor_type_scaled_T8-C-3,2
3642,M5-B-35,M5-35,2500,minor_type_M5-35,2
3643,H1-E-2,H1-2,20000,minor_type_H1-2,2
3644,F2-C-17,F2-17,5000,minor_type_F2-17,2
3645,F1-D-6,F1-6,10000,minor_type_F1-6,2
3646,L1-E-4,L1-4,20000,minor_type_L1-4,2
3647,M9-1,M9-1,500,minor_type_M9-1,2
3648,T32-C-16,T32-18,5000,minor_type_scaled_T32-C-16,2
3649,F5-1,F5-1,500,minor_type_F5-1,2
3650,M1-E-11,M1-11,20000,minor_type_M1-11,2
3651,M11-B-3,M11-3,2500,minor_type_M11-3,2
3652,M4-E-1,M4-1,20000,minor_type_M4-1,2
3653,M1-B-8,M1-8,2500,minor_type_M1-8,2
3654,M1-B-1,M1-1,2500,minor_type_M1-1,2
3655,M3-D-16,M3-16,10000,minor_type_M3-16,2
3656,V6-7,V6-7,500,minor_type_V6-7,2
3657,M3-3,M3-3,500,minor_type_M3-3,2
3658,M1-E-16,M1-16,20000,minor_type_M1-16,2
3659,M4-38,M4-38,500,minor_type_M4-38,2
3660,M3-4,M3-4,500,minor_type_M3-4,2
3661,M13-E-2,M13-2,20000,minor_type_M13-2,2
3662,T14-B-1,T14-1,2500,minor_type_scaled_T14-C-1,2
3663,T14-B-1,T14-3-1,2500,,2
3664,L3-D-2,L3-2,10000,minor_type_L3-2,2
3665,T10-B-1,T10-2,2500,minor_type_scaled_T10-C-1,2
3666,T10-B-1,T10-1,2500,,2
3667,F2-D-8,F2-8,10000,minor_type_F2-8,2
3668,L2-C-18,L2-18,5000,minor_type_L2-18,2
3669,T3-14,T3-14,500,minor_type_T3-14,2
3670,M4-E-19,M4-19,20000,minor_type_M4-19,2
3671,L2-7,L2-7,500,minor_type_L2-7,2
3672,T32-6,T32-6,500,minor_type_T32-6,2
3673,M1-B-9,M1-9,2500,minor_type_M1-9,2
3674,T16-B-1,T16-1,2500,minor_type_scaled_T16-C-1,2
3675,T32-B-20,T32-20,2500,minor_type_scaled_T32-C-18,2
3676,M5-B-1,M5-1,2500,minor_type_M5-1,2
3677,T1-30,T1-30,500,minor_type_T1-30,2
3678,M11-D-2,M11-2,10000,minor_type_M11-2,2
3679,V6-C-6,V6-6,5000,minor_type_scaled_V6-C-6,2
3680,M9-E-8,M9-8,20000,minor_type_M9-8,2
3681,T30-1,T30-1,500,minor_type_T30-1,2
3682,M3-B-14,M3-14,2500,minor_type_M3-14,2
3683,M4-B-29,M4-29,2500,minor_type_M4-29,2
3684,T6-6,T6-6,500,minor_type_T6-6,2
3685,T5-B-10,T5-10,2500,minor_type_scaled_T5-C-7,2
3686,V1-B-8,V1-16,2500,minor_type_scaled_V1-C-4,2
3687,V1-B-8,V1-17,2500,,2
3688,V1-B-8,V1-20,2500,,2
3689,V1-B-8,V1-15,2500,,2
3690,V1-B-8,V1-14,2500,,2
3691,V1-B-8,V1-18,2500,,2
3692,V1-B-8,V1-19,2500,,2
3693,M11-5,M11-5,500,minor_type_M11-5,2
3694,T4-B-6,T4-6,2500,minor_type_T4-6,2
3695,V13-1,V13-1,500,minor_type_V13-1,2
3696,M13-2,M13-2,500,minor_type_M13-2,2
3697,M14-C-1,M14-1,5000,minor_type_M14-1,2
3698,M2-D-8,M2-8,10000,minor_type_M2-8,2
3699,T6-4,T6-4,500,minor_type_T6-4,2
3700,L8-B-4,L8-4,2500,minor_type_L8-4,2
3701,M11-D-5,M11-5,10000,minor_type_M11-5,2
3702,T4-C-13,T4-13,5000,minor_type_T4-13,2
3703,V11-E-2,V11-2,20000,minor_type_scaled_V11-C-2,2
3704,V5-D-2,V5-2,10000,minor_type_scaled_V5-C-2,2
3705,V3-C-1,V3-5,5000,minor_type_scaled_V3-C-1,2
3706,V3-C-1,V3-7,5000,,2
3707,V3-C-1,V3-2,5000,,2
3708,V3-C-1,V3-4,5000,,2
3709,V3-C-1,V3-1,5000,,2
3710,V3-C-1,V3-3,5000,,2
3711,M12-E-6,M12-6,20000,minor_type_M12-6,2
3712,H2-3,H2-3,500,minor_type_H2-3,2
3713,V10-E-1,V10-1,20000,minor_type_scaled_V10-C-1,2
3714,T5-B-8,T5-8,2500,minor_type_scaled_T5-C-5,2
3715,T34-D-4,T34-12,10000,minor_type_scaled_T34-C-4,2
3716,T34-D-4,T34-6,10000,,2
3717,T34-D-4,T34-5,10000,,2
3718,T13-C-8,T13-8,5000,minor_type_scaled_T13-C-8,2
3719,T7-D-1,T7-1,10000,minor_type_scaled_T7-C-1,2
3720,M10-D-2,M10-2,10000,minor_type_M10-2,2
3721,T13-D-7,T13-10,10000,minor_type_scaled_T13-C-10,2
3722,T13-D-7,T13-11,10000,minor_type_scaled_T13-C-11,2
3723,T4-D-6,T4-11,10000,,2
3724,T4-D-6,T4-16,10000,,2
3725,T4-D-6,T4-15,10000,,2
3726,T4-D-6,T4-20,10000,,2
3727,T4-D-6,T4-12,10000,,2
3728,F2-C-5,F2-5,5000,minor_type_F2-5,2
3729,T23-C-1,T23-1,5000,minor_type_scaled_T23-C-1,2
3730,M3-14,M3-14,500,minor_type_M3-14,2
3731,T4-C-3,T4-3,5000,minor_type_T4-3,2
3732,T14-3,T14-3,500,minor_type_T14-3,2
3733,T9-E-2,T9-2,20000,minor_type_scaled_T9-C-2,2
3734,T29-C-5,T29-8,5000,minor_type_scaled_T29-C-5,2
3735,T29-C-5,T29-7,5000,,2
3736,M3-C-7,M3-7,5000,minor_type_M3-7,2
3737,M5-B-17,M5-17,2500,minor_type_M5-17,2
3738,T18-B-2,T18-4-3,2500,minor_type_scaled_T18-C-1,2
3739,T18-B-2,T18-3,2500,,2
3740,T4-20,T4-20,500,minor_type_T4-20,2
3741,T21-D-4,T21-8,10000,minor_type_scaled_T21-C-4,2
3742,T20-C-2,T20-2,5000,minor_type_scaled_T20-C-2,2
3743,T5-B-2,T5-2,2500,minor_type_scaled_T5-C-1,2
3744,T5-B-2,T5-4,2500,,2
3745,T5-B-2,T5-1,2500,,2
3746,T8-C-1,T8-2,5000,minor_type_scaled_T8-C-1,2
3747,T8-C-1,T8-3,5000,,2
3748,T8-C-1,T8-1,5000,,2
3749,T36-C-2,T36-2,5000,minor_type_scaled_T36-C-2,2
3750,M5-E-32,M5-32,20000,minor_type_M5-32,2
3751,F1-E-2,F1-2,20000,minor_type_F1-2,2
3752,M4-10,M4-10,500,minor_type_M4-10,2
3753,T13-11,T13-11,500,minor_type_T13-11,2
3754,F2-11,F2-11,500,minor_type_F2-11,2
3755,T17-D-1,T17-1,10000,minor_type_scaled_T17-C-1,2
3756,T17-C-2,T17-3,5000,minor_type_scaled_T17-C-2,2
3757,T17-C-2,T17-2,5000,,2
3758,T29-B-10,T29-2,2500,minor_type_scaled_T29-C-2,2
3759,T29-B-10,T29-10,2500,,2
3760,T29-B-10,T29-4,2500,,2
3761,T1-B-13,T1-62,2500,minor_type_scaled_T1-C-1,2
3762,T1-B-13,T1-21,2500,,2
3763,T1-B-13,T1-70,2500,,2
3764,T1-B-13,T1-69,2500,,2
3765,T1-B-13,T1-42,2500,,2
3766,T1-B-13,T1-33,2500,,2
3767,T1-B-13,T1-61,2500,,2
3768,T1-B-13,T1-2,2500,,2
3769,T1-B-13,T1-1,2500,,2
3770,T1-B-13,T1-41,2500,,2
3771,F1-2,F1-2,500,minor_type_F1-2,2
3772,M15-B-1,M15-1,2500,minor_type_M15-1,2
3773,H1-D-2,H1-2,10000,minor_type_H1-2,2
3774,M2-B-9,M2-9,2500,minor_type_M2-9,2
3775,T21-7,T21-7,500,minor_type_T21-7,2
3776,M7-D-4,M7-4,10000,minor_type_M7-4,2
3777,T11-B-1,T11-3,2500,minor_type_scaled_T11-C-1,2
3778,T11-B-1,T11-1,2500,,2
3779,M4-D-32,M4-32,10000,minor_type_M4-32,2
3780,T4-C-12,T4-12,5000,minor_type_T4-12,2
3781,V1-16,V1-16,500,minor_type_V1-16,2
3782,V5-1,V5-1,500,minor_type_V5-1,2
3783,H4-4,H4-4,500,minor_type_H4-4,2
3784,T1-B-4,T1-8,2500,minor_type_scaled_T1-C-4,2
3785,T1-B-4,T1-36,2500,,2
3786,T1-B-4,T1-7,2500,,2
3787,T1-B-4,T1-25,2500,,2
3788,T1-B-4,T1-26,2500,,2
3789,T1-B-4,T1-47,2500,,2
3790,T1-B-4,T1-48,2500,,2
3791,F2-B-9,F2-9,2500,minor_type_F2-9,2
3792,L2-17,L2-17,500,minor_type_L2-17,2
3793,M4-12,M4-12,500,minor_type_M4-12,2
3794,T32-13,T32-13,500,minor_type_T32-13,2
3795,M11-3,M11-3,500,minor_type_M11-3,2
3796,V6-D-3,V6-6,10000,minor_type_scaled_V6-C-5,2
3797,V6-D-3,V6-9,10000,minor_type_scaled_V6-C-9,2
3798,V6-D-3,V6-5,10000,minor_type_scaled_V6-C-6,2
3799,T4-2,T4-2,500,minor_type_T4-2,2
3800,M12-D-6,M12-6,10000,minor_type_M12-6,2
3801,L4-E-2,L4-2,20000,minor_type_L4-2,2
3802,T3-B-5,T3-5,2500,minor_type_scaled_T3-C-5,2
3803,M10-5,M10-5,500,minor_type_M10-5,2
3804,L7-B-1,L7-1,2500,minor_type_L7-1,2
3805,M9-D-4,M9-4,10000,minor_type_M9-4,2
3806,M11-C-2,M11-2,5000,minor_type_M11-2,2
3807,T1-39,T1-39,500,minor_type_T1-39,2
3808,M5-D-12,M5-12,10000,minor_type_M5-12,2
3809,T39-B-6,T39-5,2500,minor_type_scaled_T39-C-3,2
3810,T39-B-6,T39-6,2500,,2
3811,M4-E-14,M4-14,20000,minor_type_M4-14,2
3812,T7-B-4,T7-4,2500,minor_type_scaled_T7-C-4,2
3813,F2-B-2,F2-2,2500,minor_type_F2-2,2
3814,T1-C-12,T1-82,5000,minor_type_scaled_T1-C-12,2
3815,V6-C-8,V6-8,5000,minor_type_scaled_V6-C-8,2
3816,T33-B-1,T33-1,2500,minor_type_scaled_T33-C-1,2
3817,T1-C-6,T1-28,5000,minor_type_scaled_T1-C-6,2
3818,T1-C-6,T1-52,5000,,2
3819,T1-C-6,T1-11,5000,,2
3820,T1-C-6,T1-38,5000,,2
3821,T1-C-6,T1-12,5000,,2
3822,T1-C-6,T1-51,5000,,2
3823,T1-C-6,T1-29,5000,,2
3824,T34-D-5,T34-7,10000,minor_type_scaled_T34-C-5,2
3825,T34-D-5,T34-8,10000,,2
3826,V4-D-3,V4-7,10000,minor_type_scaled_V4-C-4,2
3827,V4-D-3,V4-6,10000,,2
3828,T21-B-3,T21-4,2500,minor_type_scaled_T21-C-2,2
3829,T21-B-3,T21-3,2500,,2
3830,L3-C-1,L3-1,5000,minor_type_L3-1,2
3831,F4-D-2,F4-2,10000,minor_type_F4-2,2
3832,T31-11,T31-11,500,minor_type_T31-11,2
3833,V7-C-2,V7-2,5000,minor_type_scaled_V7-C-2,2
3834,F4-D-1,F4-1,10000,minor_type_F4-1,2
3835,M3-D-3,M3-3,10000,minor_type_M3-3,2
3836,M4-D-17,M4-17,10000,minor_type_M4-17,2
3837,T3-B-12,T3-12,2500,minor_type_scaled_T3-C-12,2
3838,T35-E-3,T35-4,20000,minor_type_scaled_T35-C-3,2
3839,M4-D-4,M4-4,10000,minor_type_M4-4,2
3840,H4-C-1,H4-1,5000,minor_type_H4-1,2
3841,T4-14,T4-14,500,minor_type_T4-14,2
3842,H2-E-1,H2-1,20000,minor_type_H2-1,2
3843,H1-2,H1-2,500,minor_type_H1-2,2
3844,T21-E-1,T21-6,20000,minor_type_scaled_T21-C-2,2
3845,T21-E-1,T21-3,20000,minor_type_scaled_T21-C-4,2
3846,T21-E-1,T21-5,20000,minor_type_scaled_T21-C-1,2
3847,T21-E-1,T21-2,20000,minor_type_scaled_T21-C-3,2
3848,T21-E-1,T21-8,20000,,2
3849,T21-E-1,T21-1,20000,,2
3850,T21-E-1,T21-4,20000,,2
3851,T21-E-1,T21-7,20000,,2
3852,T31-C-5,T31-5,5000,minor_type_scaled_T31-C-5,2
3853,T31-E-6,T31-9,20000,minor_type_scaled_T31-C-9,2
3854,T31-E-6,T31-8,20000,minor_type_scaled_T31-C-8,2
3855,M4-D-40,M4-40,10000,minor_type_M4-40,2
3856,M5-E-20,M5-20,20000,minor_type_M5-20,2
3857,V9-2,V9-2,500,minor_type_V9-2,2
3858,M2-C-17,M2-17,5000,minor_type_M2-17,2
3859,T25-B-2,T25-3,2500,minor_type_scaled_T25-C-2,2
3860,T25-B-2,T25-2,2500,,2
3861,M6-E-1,M6-1,20000,minor_type_M6-1,2
3862,T32-D-5,T32-11,10000,minor_type_scaled_T32-C-15,2
3863,T32-D-5,T32-17,10000,minor_type_scaled_T32-C-17,2
3864,T32-D-5,T32-19,10000,minor_type_scaled_T32-C-9,2
3865,T32-D-5,T32-6,10000,minor_type_scaled_T32-C-7,2
3866,T32-D-5,T32-9,10000,minor_type_scaled_T32-C-5,2
3867,V1-25,V1-25,500,minor_type_V1-25,2
3868,T13-4,T13-4,500,minor_type_T13-4,2
3869,F2-B-20,F2-20,2500,minor_type_F2-20,2
3870,V1-13,V1-13,500,minor_type_V1-13,2
3871,M1-E-13,M1-13,20000,minor_type_M1-13,2
3872,M4-C-23,M4-23,5000,minor_type_M4-23,2
3873,T19-2,T19-2,500,minor_type_T19-2,2
3874,V13-3,V13-3,500,minor_type_V13-3,2
3875,T32-E-3,T32-11,20000,minor_type_scaled_T32-C-15,2
3876,T32-E-3,T32-7,20000,minor_type_scaled_T32-C-16,2
3877,T32-E-3,T32-8,20000,minor_type_scaled_T32-C-17,2
3878,T32-E-3,T32-10,20000,minor_type_scaled_T32-C-18,2
3879,T32-E-3,T32-9,20000,minor_type_scaled_T32-C-9,2
3880,T32-E-3,T32-17,20000,minor_type_scaled_T32-C-7,2
3881,T32-E-3,T32-20,20000,minor_type_scaled_T32-C-8,2
3882,T32-E-3,T32-19,20000,minor_type_scaled_T32-C-5,2
3883,T32-E-3,T32-21,20000,minor_type_scaled_T32-C-19,2
3884,T32-E-3,T32-12,20000,minor_type_scaled_T32-C-10,2
3885,T32-E-3,T32-6,20000,minor_type_scaled_T32-C-20,2
3886,T32-E-3,T32-18,20000,minor_type_scaled_T32-C-21,2
3887,M5-D-28,M5-28,10000,minor_type_M5-28,2
3888,T32-C-15,T32-17,5000,minor_type_scaled_T32-C-15,2
3889,M1-B-25,M1-25,2500,minor_type_M1-25,2
3890,F5-D-2,F5-2,10000,minor_type_F5-2,2
3891,M11-D-7,M11-7,10000,minor_type_M11-7,2
3892,H1-5,H1-5,500,minor_type_H1-5,2
3893,M1-D-17,M1-17,10000,minor_type_M1-17,2
3894,M2-C-15,M2-15,5000,minor_type_M2-15,2
3895,V6-6,V6-6,500,minor_type_V6-6,2
3896,T3-B-6,T3-6,2500,minor_type_scaled_T3-C-6,2
3897,L2-5,L2-5,500,minor_type_L2-5,2
3898,M1-B-19,M1-19,2500,minor_type_M1-19,2
3899,T15-D-1,T15-1,10000,minor_type_scaled_T15-C-1,2
3900,T5-B-9,T5-9,2500,minor_type_scaled_T5-C-6,2
3901,T33-C-2,T33-2,5000,minor_type_scaled_T33-C-2,2
3902,M3-1,M3-1,500,minor_type_M3-1,2
3903,M3-D-12,M3-12,10000,minor_type_M3-12,2
3904,M5-D-27,M5-27,10000,minor_type_M5-27,2
3905,M4-C-38,M4-38,5000,minor_type_M4-38,2
3906,T26-B-7,T26-6,2500,minor_type_scaled_T26-C-4,2
3907,T26-B-7,T26-7,2500,,2
3908,T1-C-2,T1-3,5000,minor_type_scaled_T1-C-2,2
3909,T1-C-2,T1-4,5000,,2
3910,T1-C-2,T1-44,5000,,2
3911,T1-C-2,T1-34,5000,,2
3912,T1-C-2,T1-23,5000,,2
3913,T1-C-2,T1-22,5000,,2
3914,T1-C-2,T1-43,5000,,2
3915,M4-B-19,M4-19,2500,minor_type_M4-19,2
3916,T2-C-3,T2-3,5000,minor_type_scaled_T2-C-3,2
3917,L4-E-3,L4-3,20000,minor_type_L4-3,2
3918,V7-D-2,V7-2,10000,minor_type_scaled_V7-C-2,2
3919,M5-E-4,M5-4,20000,minor_type_M5-4,2
3920,L2-C-5,L2-5,5000,minor_type_L2-5,2
3921,M2-E-20,M2-20,20000,minor_type_M2-20,2
3922,L2-C-4,L2-4,5000,minor_type_L2-4,2
3923,T4-13,T4-13,500,minor_type_T4-13,2
